Region,Year,Product_Category,Avg_Price,Std_Price,Min_Price,Max_Price,Count
Other,2000,Oilseeds,31.16,29.76,4.24,116.98,21
Other,2000,Other Industrial,34.71,34.21,5.67,104.94,8
Other,2000,Pulses,17.9,6.96,10.32,30.13,10
Other,2000,Roots & Tubers,40.52,25.76,12.17,72.42,10
Other,2000,Spices,17.62,7.47,8.89,27.52,7
Other,2000,Sugar Crops,34.02,24.52,16.68,51.36,2
Other,2000,Vegetables,31.33,36.92,1.8,252.56,53
Other,2001,Aggregates,36.07,17.23,21.73,61.35,6
Other,2001,Beverages,39.83,21.79,16.07,58.87,3
Other,2001,Cereals,36.33,26.96,11.76,101.22,19
Other,2001,Dairy & Eggs,68.25,88.23,9.83,290.28,16
Other,2001,Fibers,47.58,39.02,16.26,95.46,7
Other,2001,Fruits,69.71,168.7,8.97,1137.33,44
Other,2001,Meat,47.14,90.99,4.63,481.37,48
Other,2001,Nuts,44.71,57.83,11.47,171.88,13
Other,2001,Oilseeds,33.87,26.71,4.24,116.98,21
Other,2001,Other Industrial,38.47,33.43,8.9,104.94,8
Other,2001,Pulses,23.21,4.91,16.7,30.13,10
Other,2001,Roots & Tubers,39.59,21.67,15.47,72.42,10
Other,2001,Spices,29.33,15.94,16.87,52.24,7
Other,2001,Sugar Crops,39.29,17.07,27.22,51.36,2
Other,2001,Vegetables,35.58,37.36,2.58,264.04,53
Other,2002,Aggregates,44.72,15.41,25.47,61.34,6
Other,2002,Beverages,48.86,31.24,20.57,82.39,3
Other,2002,Cereals,43.09,23.16,20.53,101.22,19
Other,2002,Dairy & Eggs,82.22,104.93,13.5,347.93,16
Other,2002,Fibers,49.63,29.21,26.06,86.37,7
Other,2002,Fruits,79.44,166.41,28.54,1137.33,44
Other,2002,Meat,56.45,91.83,7.84,489.94,48
Other,2002,Nuts,38.63,29.64,14.34,99.82,13
Other,2002,Oilseeds,38.75,22.4,4.24,103.77,21
Other,2002,Other Industrial,56.4,57.05,13.41,187.39,8
Other,2002,Pulses,30.92,4.88,24.07,39.04,10
Other,2002,Roots & Tubers,40.77,20.75,13.3,72.42,10
Other,2002,Spices,36.02,12.38,16.09,49.82,7
Other,2002,Sugar Crops,49.24,3.0,47.12,51.36,2
Other,2002,Vegetables,41.85,37.9,2.99,270.93,53
Other,2003,Aggregates,51.6,14.93,29.38,68.29,6
Other,2003,Beverages,51.65,30.75,25.71,85.62,3
Other,2003,Cereals,48.68,20.2,28.33,101.22,19
Other,2003,Dairy & Eggs,86.85,103.09,17.37,348.24,16
Other,2003,Fibers,58.11,18.0,35.23,81.82,7
Other,2003,Fruits,86.29,160.9,38.15,1113.85,44
Other,2003,Meat,63.45,88.03,11.8,471.55,48
Other,2003,Nuts,48.61,28.86,16.27,98.06,13
Other,2003,Oilseeds,47.06,22.58,4.49,101.39,21
Other,2003,Other Industrial,48.01,27.92,15.34,93.46,8
Other,2003,Pulses,39.54,9.97,27.49,63.84,10
Other,2003,Roots & Tubers,41.77,20.86,11.14,72.21,10
Other,2003,Spices,45.9,15.99,18.27,63.73,7
Other,2003,Sugar Crops,58.84,9.69,51.99,65.69,2
Other,2003,Vegetables,55.4,47.25,2.99,281.61,53
Other,2004,Aggregates,50.36,13.36,30.44,65.93,6
Other,2004,Beverages,41.89,21.4,25.76,66.17,3
Other,2004,Cereals,53.09,25.24,30.15,139.17,19
Other,2004,Dairy & Eggs,88.11,102.46,19.68,348.45,16
Other,2004,Fibers,64.4,20.05,39.68,90.91,7
Other,2004,Fruits,91.02,159.62,38.44,1122.3,45
Other,2004,Meat,68.75,94.62,13.41,513.88,48
Other,2004,Nuts,56.44,35.77,19.23,112.14,13
Other,2004,Oilseeds,50.05,24.78,4.52,109.84,21
Other,2004,Other Industrial,55.92,34.32,16.37,106.97,8
Other,2004,Pulses,42.48,10.34,34.17,68.4,10
Other,2004,Roots & Tubers,59.19,32.71,20.39,113.21,10
Other,2004,Spices,43.95,12.92,18.41,56.5,7
Other,2004,Sugar Crops,61.9,5.18,58.24,65.57,2
Other,2004,Vegetables,49.56,23.94,3.7,119.87,53
Other,2005,Aggregates,52.77,9.95,36.76,64.24,6
Other,2005,Beverages,40.32,6.61,33.42,46.6,3
Other,2005,Cereals,50.02,16.03,29.79,90.75,19
Other,2005,Dairy & Eggs,96.58,130.32,20.91,429.26,16
Other,2005,Fibers,62.22,16.83,37.12,84.1,7
Other,2005,Fruits,67.97,20.39,35.0,154.82,45
Other,2005,Meat,68.7,94.79,13.98,513.78,48
Other,2005,Nuts,57.6,30.62,30.0,109.95,13
Other,2005,Oilseeds,50.62,23.81,4.66,109.29,21
Other,2005,Other Industrial,54.1,30.62,18.16,111.98,8
Other,2005,Pulses,42.96,10.1,32.65,61.0,10
Other,2005,Roots & Tubers,50.0,14.66,36.96,73.81,10
Other,2005,Spices,44.77,8.72,29.26,54.0,7
Other,2005,Sugar Crops,58.08,3.42,55.67,60.5,2
Other,2005,Vegetables,50.16,21.53,4.29,135.96,53
Other,2006,Aggregates,55.32,12.77,32.85,70.22,6
Other,2006,Beverages,52.23,21.97,36.64,77.35,3
Other,2006,Cereals,51.29,15.29,31.72,90.75,19
Other,2006,Dairy & Eggs,89.57,101.67,23.49,348.23,16
Other,2006,Fibers,61.58,12.37,39.82,77.28,7
Other,2006,Fruits,72.13,21.2,39.65,157.85,45
Other,2006,Meat,71.87,94.23,15.06,514.71,48
Other,2006,Nuts,60.02,32.38,32.19,112.14,13
Other,2006,Oilseeds,57.09,23.24,32.22,109.84,21
Other,2006,Other Industrial,60.27,32.55,19.78,124.28,8
Other,2006,Pulses,46.39,14.82,32.97,84.53,10
Other,2006,Roots & Tubers,48.56,13.55,31.36,79.41,10
Other,2006,Spices,50.45,14.64,30.51,81.02,8
Other,2006,Sugar Crops,55.32,1.24,54.45,56.2,2
Other,2006,Vegetables,51.07,19.05,4.5,110.61,53
Other,2007,Aggregates,59.42,11.88,38.88,72.02,6
Other,2007,Beverages,57.31,22.89,41.14,83.5,3
Other,2007,Cereals,54.99,10.62,35.21,77.16,19
Other,2007,Dairy & Eggs,75.03,52.28,23.49,205.38,16
Other,2007,Fibers,58.63,7.0,44.56,65.91,7
Other,2007,Fruits,80.14,20.35,38.41,152.29,45
Other,2007,Meat,63.75,46.94,16.26,275.31,48
Other,2007,Nuts,57.75,27.8,32.53,126.15,13
Other,2007,Oilseeds,59.12,17.63,36.89,88.16,21
Other,2007,Other Industrial,66.05,34.97,19.7,128.37,8
Other,2007,Pulses,51.04,14.19,36.96,84.53,10
Other,2007,Roots & Tubers,41.7,22.07,8.82,78.66,10
Other,2007,Spices,55.7,14.47,33.8,84.39,8
Other,2007,Sugar Crops,61.76,1.77,60.5,63.01,2
Other,2007,Vegetables,58.22,22.57,5.77,135.96,53
Other,2008,Aggregates,67.17,10.8,51.68,84.77,6
Other,2008,Beverages,73.87,36.98,47.37,116.12,3
Other,2008,Cereals,66.66,8.49,45.14,83.39,19
Other,2008,Dairy & Eggs,79.76,48.14,39.19,199.19,16
Other,2008,Fibers,67.83,10.4,51.9,77.39,7
Other,2008,Fruits,87.97,22.05,54.81,165.13,45
Other,2008,Meat,71.12,47.59,15.79,268.42,48
Other,2008,Nuts,57.61,21.03,32.43,93.07,13
Other,2008,Oilseeds,65.54,13.59,46.06,86.18,21
Other,2008,Other Industrial,69.42,28.82,27.69,118.17,8
Other,2008,Pulses,65.1,21.57,45.84,116.63,10
Other,2008,Roots & Tubers,54.72,15.34,30.88,83.2,10
Other,2008,Spices,64.69,18.88,41.54,101.27,8
Other,2008,Sugar Crops,69.32,12.47,60.5,78.14,2
Other,2008,Vegetables,64.5,20.7,26.46,135.96,53
Other,2009,Aggregates,74.96,10.08,65.85,91.99,6
Other,2009,Beverages,67.69,14.68,50.78,77.16,3
Other,2009,Cereals,62.9,8.22,48.05,77.95,19
Other,2009,Dairy & Eggs,86.67,44.06,50.85,195.58,16
Other,2009,Fibers,73.33,9.63,54.02,84.1,7
Other,2009,Fruits,86.99,19.01,56.16,147.68,45
Other,2009,Meat,74.2,40.47,20.92,262.27,48
Other,2009,Nuts,58.16,20.58,33.24,92.79,13
Other,2009,Oilseeds,66.41,14.47,44.34,101.03,21
Other,2009,Other Industrial,72.84,25.24,43.25,120.63,8
Other,2009,Pulses,68.4,28.52,44.25,137.68,10
Other,2009,Roots & Tubers,64.62,12.59,48.08,87.36,10
Other,2009,Spices,70.01,13.87,55.15,101.27,8
Other,2009,Sugar Crops,70.99,6.28,66.55,75.43,2
Other,2009,Vegetables,71.73,22.18,37.24,163.8,53
Other,2010,Aggregates,76.5,13.02,54.05,90.86,6
Other,2010,Beverages,84.47,33.92,56.88,122.34,3
Other,2010,Cereals,66.2,10.43,38.38,84.86,19
Other,2010,Dairy & Eggs,90.98,56.03,52.57,230.14,16
Other,2010,Fibers,80.31,16.4,54.54,103.95,7
Other,2010,Fruits,93.55,23.97,57.02,170.24,45
Other,2010,Meat,88.67,45.23,21.89,280.34,48
Other,2010,Nuts,68.95,22.42,36.32,95.27,13
Other,2010,Oilseeds,73.86,19.0,47.76,124.88,21
Other,2010,Other Industrial,82.72,22.73,49.27,111.03,8
Other,2010,Pulses,69.03,21.82,54.69,125.4,10
Other,2010,Roots & Tubers,68.07,17.12,47.13,101.15,10
Other,2010,Spices,102.1,18.79,76.53,123.14,8
Other,2010,Sugar Crops,81.4,16.73,69.57,93.23,2
Other,2010,Vegetables,79.59,28.82,46.03,188.65,53
Other,2011,Aggregates,76.54,14.21,52.67,91.29,6
Other,2011,Beverages,82.14,18.51,62.99,99.93,3
Other,2011,Cereals,76.55,14.14,42.56,97.47,19
Other,2011,Dairy & Eggs,88.74,44.36,51.23,194.4,16
Other,2011,Fibers,87.17,16.49,56.01,107.66,7
Other,2011,Fruits,95.64,20.42,55.87,165.09,45
Other,2011,Meat,98.81,50.5,27.09,293.04,48
Other,2011,Nuts,73.4,19.7,46.18,98.68,13
Other,2011,Oilseeds,80.57,18.86,51.47,129.34,21
Other,2011,Other Industrial,92.04,28.42,56.01,142.75,8
Other,2011,Pulses,73.12,14.76,56.87,109.11,10
Other,2011,Roots & Tubers,71.77,19.15,49.02,107.57,10
Other,2011,Spices,85.61,11.68,71.43,107.57,8
Other,2011,Sugar Crops,87.84,12.32,79.13,96.56,2
Other,2011,Vegetables,79.05,27.65,47.68,183.92,53
Other,2012,Aggregates,84.0,10.12,66.88,92.56,6
Other,2012,Beverages,83.65,11.58,70.7,92.99,3
Other,2012,Cereals,84.0,9.53,57.36,100.41,19
Other,2012,Dairy & Eggs,93.6,33.61,64.9,172.96,16
Other,2012,Fibers,93.96,10.5,76.75,108.29,7
Other,2012,Fruits,93.28,18.77,50.82,157.61,45
Other,2012,Meat,99.87,42.38,28.41,246.49,48
Other,2012,Nuts,74.33,20.16,46.94,98.77,13
Other,2012,Oilseeds,87.28,13.16,66.56,123.72,21
Other,2012,Other Industrial,93.44,23.94,52.7,132.06,8
Other,2012,Pulses,89.64,29.47,65.79,169.02,10
Other,2012,Roots & Tubers,77.63,15.52,48.04,99.39,10
Other,2012,Spices,92.71,6.48,81.6,99.39,8
Other,2012,Sugar Crops,86.46,14.47,76.23,96.69,2
Other,2012,Vegetables,82.49,21.51,47.75,156.83,53
Other,2013,Aggregates,87.08,10.71,70.66,96.53,6
Other,2013,Beverages,88.34,8.23,79.06,94.74,3
Other,2013,Cereals,90.59,8.89,64.16,104.87,19
Other,2013,Dairy & Eggs,91.64,23.78,68.73,147.2,16
Other,2013,Fibers,90.06,7.28,83.05,100.22,7
Other,2013,Fruits,89.51,13.46,49.5,116.45,45
Other,2013,Meat,89.35,21.8,26.3,167.74,48
Other,2013,Nuts,75.74,20.01,43.44,98.34,13
Other,2013,Oilseeds,84.97,10.01,65.32,100.44,21
Other,2013,Other Industrial,95.55,14.82,67.95,121.38,8
Other,2013,Pulses,82.55,9.93,61.67,96.44,10
Other,2013,Roots & Tubers,83.38,14.28,57.52,102.75,10
Other,2013,Spices,93.71,7.33,83.05,102.75,8
Other,2013,Sugar Crops,93.44,6.8,88.64,98.25,2
Other,2013,Vegetables,80.1,12.1,57.51,122.67,53
Other,2014,Aggregates,100.5,13.4,91.34,127.37,6
Other,2014,Beverages,92.58,6.92,84.68,97.57,3
Other,2014,Cereals,97.72,5.08,91.15,109.01,19
Other,2014,Dairy & Eggs,99.37,15.62,83.49,130.41,16
Other,2014,Fibers,94.6,3.49,91.59,99.74,7
Other,2014,Fruits,99.9,9.01,82.85,138.46,45
Other,2014,Meat,95.0,12.11,75.15,132.5,48
Other,2014,Nuts,93.88,8.34,80.53,109.53,13
Other,2014,Oilseeds,96.09,9.33,73.35,125.55,21
Other,2014,Other Industrial,96.19,7.4,87.14,110.69,8
Other,2014,Pulses,89.89,8.28,81.23,105.14,10
Other,2014,Roots & Tubers,97.33,8.28,90.59,118.84,10
Other,2014,Spices,95.43,2.54,92.09,100.37,8
Other,2014,Sugar Crops,92.84,6.48,88.26,97.43,2
Other,2014,Vegetables,93.95,8.82,79.08,118.84,53
Other,2015,Aggregates,96.13,8.43,80.11,103.11,6
Other,2015,Beverages,98.37,6.09,91.35,102.22,3
Other,2015,Cereals,102.14,4.18,96.91,112.8,19
Other,2015,Dairy & Eggs,97.26,7.83,78.86,104.18,16
Other,2015,Fibers,101.3,2.8,95.87,104.8,7
Other,2015,Fruits,98.98,5.13,80.77,109.8,46
Other,2015,Meat,98.38,4.47,79.89,106.62,48
Other,2015,Nuts,104.31,12.11,92.51,129.03,13
Other,2015,Oilseeds,99.36,5.97,83.65,116.21,21
Other,2015,Other Industrial,98.75,2.47,94.05,101.36,8
Other,2015,Pulses,96.67,5.04,90.74,105.53,10
Other,2015,Roots & Tubers,100.06,5.88,94.85,115.73,10
Other,2015,Spices,99.28,1.65,97.69,102.4,8
Other,2015,Sugar Crops,98.1,2.69,96.19,100.0,2
Other,2015,Vegetables,98.31,5.56,88.09,115.73,53
Other,2016,Aggregates,103.36,6.36,92.52,112.13,6
Other,2016,Beverages,109.04,6.01,102.28,113.77,3
Other,2016,Cereals,100.15,8.77,80.34,111.94,19
Other,2016,Dairy & Eggs,103.38,11.07,82.57,116.16,16
Other,2016,Fibers,104.1,4.67,99.37,112.54,7
Other,2016,Fruits,101.12,8.85,80.77,125.77,46
Other,2016,Meat,106.62,10.85,67.69,124.91,48
Other,2016,Nuts,101.81,7.6,90.44,112.69,13
Other,2016,Oilseeds,104.56,6.27,90.8,120.68,21
Other,2016,Other Industrial,105.06,8.81,89.31,114.14,8
Other,2016,Pulses,113.45,11.91,95.43,128.03,10
Other,2016,Roots & Tubers,102.61,13.97,65.44,113.64,10
Other,2016,Spices,105.3,2.42,100.89,107.27,8
Other,2016,Sugar Crops,109.06,9.18,102.57,115.55,2
Other,2016,Vegetables,107.74,10.9,65.43,131.18,53
Other,2017,Aggregates,104.23,9.12,87.45,114.43,6
Other,2017,Beverages,126.65,15.58,110.2,141.19,3
Other,2017,Cereals,103.68,20.85,51.38,119.65,19
Other,2017,Dairy & Eggs,103.87,18.57,67.56,128.55,16
Other,2017,Fibers,114.21,12.93,100.51,137.26,7
Other,2017,Fruits,110.35,21.97,61.96,185.3,46
Other,2017,Meat,109.48,22.72,38.99,149.64,48
Other,2017,Nuts,108.44,13.32,83.5,122.87,13
Other,2017,Oilseeds,131.79,97.09,74.2,551.06,21
Other,2017,Other Industrial,115.28,22.16,78.62,147.81,8
Other,2017,Pulses,146.31,37.5,97.66,206.43,10
Other,2017,Roots & Tubers,98.23,11.7,72.79,114.34,10
Other,2017,Spices,108.55,5.73,98.77,118.24,8
Other,2017,Sugar Crops,111.25,8.65,105.13,117.37,2
Other,2017,Vegetables,108.36,30.4,72.78,297.22,53
Other,2018,Aggregates,114.62,13.45,99.32,133.59,6
Other,2018,Beverages,130.91,19.1,111.03,149.12,3
Other,2018,Cereals,116.06,25.35,59.21,141.82,19
Other,2018,Dairy & Eggs,111.1,26.74,53.78,142.39,16
Other,2018,Fibers,119.71,15.69,100.77,132.85,7
Other,2018,Fruits,119.74,28.41,60.23,231.62,46
Other,2018,Meat,124.01,35.71,35.76,229.95,48
Other,2018,Nuts,126.14,25.85,90.24,169.68,13
Other,2018,Oilseeds,142.77,79.47,90.43,474.44,21
Other,2018,Other Industrial,127.05,35.76,67.94,177.9,8
Other,2018,Pulses,156.44,45.7,96.86,272.54,10
Other,2018,Roots & Tubers,109.29,14.23,91.43,135.68,10
Other,2018,Spices,138.78,34.85,98.17,179.21,8
Other,2018,Sugar Crops,126.0,25.89,107.7,144.31,2
Other,2018,Vegetables,118.24,31.61,85.09,313.48,53
Other,2019,Aggregates,129.09,22.1,109.73,157.39,6
Other,2019,Beverages,144.32,37.39,114.93,186.4,3
Other,2019,Cereals,140.85,42.68,58.83,240.03,19
Other,2019,Dairy & Eggs,120.06,37.03,44.96,165.65,16
Other,2019,Fibers,130.53,24.98,101.02,152.35,7
Other,2019,Fruits,138.12,39.78,59.68,244.24,46
Other,2019,Meat,138.4,47.53,32.9,290.35,48
Other,2019,Nuts,143.69,34.31,94.51,206.82,13
Other,2019,Oilseeds,162.69,77.02,99.48,427.97,21
Other,2019,Other Industrial,136.39,47.64,57.25,197.31,8
Other,2019,Pulses,176.47,80.11,116.43,394.08,10
Other,2019,Roots & Tubers,132.03,24.86,97.44,189.42,10
Other,2019,Spices,178.44,84.78,100.44,310.87,8
Other,2019,Sugar Crops,152.84,60.2,110.27,195.41,2
Other,2019,Vegetables,146.32,56.54,81.81,480.87,53
Other,2020,Aggregates,143.34,32.33,113.88,185.91,6
Other,2020,Beverages,153.39,49.49,119.46,210.18,3
Other,2020,Cereals,163.13,57.44,59.08,257.58,19
Other,2020,Dairy & Eggs,135.68,51.38,43.18,204.48,16
Other,2020,Fibers,133.6,26.79,101.28,155.48,7
Other,2020,Fruits,156.94,53.66,58.52,283.75,46
Other,2020,Meat,156.08,59.95,30.39,306.8,48
Other,2020,Nuts,158.53,43.52,101.65,238.87,13
Other,2020,Oilseeds,197.07,116.22,99.35,612.67,21
Other,2020,Other Industrial,140.31,55.65,46.56,202.89,8
Other,2020,Pulses,200.57,67.24,132.89,370.92,10
Other,2020,Roots & Tubers,131.14,18.39,102.09,168.82,10
Other,2020,Spices,192.9,99.79,102.23,382.42,8
Other,2020,Sugar Crops,154.12,58.39,112.83,195.41,2
Other,2020,Vegetables,158.52,75.79,78.62,574.02,53
Other,2021,Aggregates,161.92,55.63,116.72,239.32,6
Other,2021,Beverages,172.29,66.65,126.38,248.74,3
Other,2021,Cereals,214.54,91.69,58.76,331.98,19
Other,2021,Dairy & Eggs,164.18,76.05,41.88,275.88,16
Other,2021,Fibers,143.73,34.77,101.53,173.33,7
Other,2021,Fruits,200.63,122.89,56.49,774.86,46
Other,2021,Meat,180.15,82.31,28.18,406.72,48
Other,2021,Nuts,183.21,58.71,106.76,294.92,13
Other,2021,Oilseeds,223.99,130.33,99.22,646.37,21
Other,2021,Other Industrial,165.72,82.47,35.87,253.87,8
Other,2021,Pulses,257.6,63.9,181.95,397.01,10
Other,2021,Roots & Tubers,135.55,26.89,103.62,197.19,10
Other,2021,Spices,235.74,155.0,110.05,542.22,8
Other,2021,Sugar Crops,165.69,71.12,115.4,215.98,2
Other,2021,Vegetables,173.53,82.4,75.57,527.07,53
Other,2022,Aggregates,265.42,212.69,119.27,547.35,6
Other,2022,Beverages,226.4,197.12,99.69,453.5,3
Other,2022,Cereals,434.95,290.6,61.02,776.59,19
Other,2022,Dairy & Eggs,273.32,199.7,40.93,578.36,16
Other,2022,Fibers,167.37,57.87,101.79,222.42,7
Other,2022,Fruits,401.93,330.89,60.0,1729.12,46
Other,2022,Meat,268.25,173.13,26.24,748.74,48
Other,2022,Nuts,274.27,180.96,53.77,571.03,13
Other,2022,Oilseeds,384.84,321.66,84.53,1308.92,21
Other,2022,Other Industrial,279.08,185.6,38.85,518.67,8
Other,2022,Pulses,425.5,149.17,181.95,583.96,10
Other,2022,Roots & Tubers,201.73,115.79,115.19,487.22,10
Other,2022,Spices,369.92,347.98,113.43,964.07,8
Other,2022,Sugar Crops,511.52,556.56,117.97,905.06,2
Other,2022,Vegetables,316.79,219.99,72.58,1003.27,53
Other,2023,Aggregates,422.44,458.52,108.39,1075.82,6
Other,2023,Beverages,314.53,340.35,101.05,707.02,3
Other,2023,Cereals,550.94,393.86,60.76,1062.03,19
Other,2023,Dairy & Eggs,452.11,428.58,40.25,1251.88,16
Other,2023,Fibers,180.7,69.29,102.05,257.39,7
Other,2023,Fruits,635.66,516.52,65.0,1612.78,46
Other,2023,Meat,385.19,310.61,24.54,1246.7,48
Other,2023,Nuts,457.57,426.01,87.59,1215.16,13
Other,2023,Oilseeds,541.16,466.82,98.96,1612.91,21
Other,2023,Other Industrial,427.55,305.66,33.21,801.19,8
Other,2023,Pulses,613.97,292.05,181.45,923.47,10
Other,2023,Roots & Tubers,228.01,209.77,121.58,805.27,10
Other,2023,Spices,565.53,648.8,127.86,1723.23,8
Other,2023,Sugar Crops,512.79,554.75,120.53,905.06,2
Other,2023,Vegetables,528.93,485.11,69.63,2437.43,53
Other,2024,Aggregates,584.18,703.01,123.27,1619.51,6
Other,2024,Beverages,401.85,484.07,107.44,960.53,3
Other,2024,Cereals,684.4,514.02,56.95,1501.29,19
Other,2024,Dairy & Eggs,630.84,661.69,39.56,1925.4,16
Other,2024,Fibers,195.36,83.38,102.3,295.46,7
Other,2024,Fruits,896.39,794.27,56.58,2325.01,46
Other,2024,Meat,502.77,454.42,22.84,1744.66,48
Other,2024,Nuts,639.59,677.28,73.31,1859.29,13
Other,2024,Oilseeds,648.8,592.85,98.84,1785.81,21
Other,2024,Other Industrial,582.17,451.61,30.42,1148.63,8
Other,2024,Pulses,805.02,451.55,180.96,1331.68,10
Other,2024,Roots & Tubers,267.82,307.41,105.76,1123.32,10
Other,2024,Spices,755.62,967.15,131.34,2610.0,8
Other,2024,Sugar Crops,523.79,566.66,123.1,924.48,2
Other,2024,Vegetables,738.17,758.83,66.69,3871.58,53
